x-axis,1
second,Volt
-2.16000E-06,
-2.15000E-06,-4.65138256E-03
-2.14000E-06,-4.65138256E-03
-2.13000E-06,-4.62250075E-03
-2.12000E-06,-4.65138256E-03
-2.11000E-06,-4.65138256E-03
-2.10000E-06,-4.65138256E-03
-2.09000E-06,-4.65138256E-03
-2.08000E-06,-4.66021331E-03
-2.07000E-06,-4.64757210E-03
-2.06000E-06,-4.65138256E-03
-2.05000E-06,-4.65138256E-03
-2.04000E-06,-4.65138256E-03
-2.03000E-06,-4.65138256E-03
-2.02000E-06,-4.63009151E-03
-2.01000E-06,-4.62507120E-03
-2.00000E-06,-4.65138256E-03
-1.99000E-06,-4.65138256E-03
-1.98000E-06,-4.65138256E-03
-1.97000E-06,-4.63639703E-03
-1.96000E-06,-4.65138256E-03
-1.95000E-06,-4.65138256E-03
-1.94000E-06,-4.65138256E-03
-1.93000E-06,-4.65138256E-03
-1.92000E-06,-4.65138256E-03
-1.91000E-06,-4.68278959E-03
-1.90000E-06,-4.65138256E-03
-1.89000E-06,-4.65138256E-03
-1.88000E-06,-4.65138256E-03
-1.87000E-06,-4.68041513E-03
-1.86000E-06,-4.65138256E-03
-1.85000E-06,-4.65138256E-03
-1.84000E-06,-4.65138256E-03
-1.83000E-06,-4.65138256E-03
-1.82000E-06,-4.65531362E-03
-1.81000E-06,-4.65138256E-03
-1.80000E-06,-4.64527302E-03
-1.79000E-06,-4.68278959E-03
-1.78000E-06,-4.65138256E-03
-1.77000E-06,-4.66161915E-03
-1.76000E-06,-4.68278959E-03
-1.75000E-06,-4.65138256E-03
-1.74000E-06,-4.65138256E-03
-1.73000E-06,-4.66122717E-03
-1.72000E-06,-4.66624747E-03
-1.71000E-06,-4.65138256E-03
-1.70000E-06,-4.65138256E-03
-1.69000E-06,-4.64990134E-03
-1.68000E-06,-4.61997552E-03
-1.67000E-06,-4.64282317E-03
-1.66000E-06,-4.65138256E-03
-1.65000E-06,-4.65138256E-03
-1.64000E-06,-4.65138256E-03
-1.63000E-06,-4.65138256E-03
-1.62000E-06,-4.64912870E-03
-1.61000E-06,-4.65138256E-03
-1.60000E-06,-4.66367702E-03
-1.59000E-06,-4.63406780E-03
-1.58000E-06,-4.65138256E-03
-1.57000E-06,-4.65543423E-03
-1.56000E-06,-4.61997552E-03
-1.55000E-06,-4.65138256E-03
-1.54000E-06,-4.63098476E-03
-1.53000E-06,-4.65138256E-03
-1.52000E-06,-4.66173976E-03
-1.51000E-06,-4.65138256E-03
-1.50000E-06,-4.65138256E-03
-1.49000E-06,-4.65138256E-03
-1.48000E-06,-4.65138256E-03
-1.47000E-06,-4.66804528E-03
-1.46000E-06,-4.67114717E-03
-1.45000E-06,-4.64476043E-03
-1.44000E-06,-4.65138256E-03
-1.43000E-06,-4.65138256E-03
-1.42000E-06,-4.65138256E-03
-1.41000E-06,-4.63792348E-03
-1.40000E-06,-4.65138256E-03
-1.39000E-06,-4.64347521E-03
-1.38000E-06,-4.65138256E-03
-1.37000E-06,-4.68065634E-03
-1.36000E-06,-4.62712908E-03
-1.35000E-06,-4.65138256E-03
-1.34000E-06,-4.65138256E-03
-1.33000E-06,-4.65138256E-03
-1.32000E-06,-4.65138256E-03
-1.31000E-06,-4.62082355E-03
-1.30000E-06,-4.61997552E-03
-1.29000E-06,-4.66227118E-03
-1.28000E-06,-4.65138256E-03
-1.27000E-06,-4.65138256E-03
-1.26000E-06,-4.65138256E-03
-1.25000E-06,-4.65138256E-03
-1.24000E-06,-4.65138256E-03
-1.23000E-06,-4.67318619E-03
-1.22000E-06,-4.66600626E-03
-1.21000E-06,-4.65138256E-03
-1.20000E-06,-4.65138256E-03
-1.19000E-06,-4.65138256E-03
-1.18000E-06,-4.65138256E-03
-1.17000E-06,-4.68278959E-03
-1.16000E-06,-4.63331400E-03
-1.15000E-06,-4.65138256E-03
-1.14000E-06,-4.65138256E-03
-1.13000E-06,-4.65138256E-03
-1.12000E-06,-4.65138256E-03
-1.11000E-06,-4.62700847E-03
-1.10000E-06,-4.65138256E-03
-1.09000E-06,-4.65138256E-03
-1.08000E-06,-4.67347641E-03
-1.07000E-06,-4.61997552E-03
-1.06000E-06,-4.62070294E-03
-1.05000E-06,-4.68278959E-03
-1.04000E-06,-4.64061454E-03
-1.03000E-06,-4.65138256E-03
-1.02000E-06,-4.63057394E-03
-1.01000E-06,-4.64580445E-03
-1.00000E-06,-4.65138256E-03
-990.00E-09,-4.65138256E-03
-980.00E-09,-4.65138256E-03
-970.00E-09,-4.65138256E-03
-960.00E-09,-4.65138256E-03
-950.00E-09,-4.65138256E-03
-940.00E-09,-4.65138256E-03
-930.00E-09,-4.65138256E-03
-920.00E-09,-4.61997552E-03
-910.00E-09,-4.65138256E-03
-900.00E-09,-4.65138256E-03
-890.00E-09,-4.65138256E-03
-880.00E-09,-4.65138256E-03
-870.00E-09,-4.65138256E-03
-860.00E-09,-4.65138256E-03
-850.00E-09,-4.65138256E-03
-840.00E-09,-4.66833550E-03
-830.00E-09,-4.67335580E-03
-820.00E-09,-4.64696907E-03
-810.00E-09,-4.65138256E-03
-800.00E-09,-4.65138256E-03
-790.00E-09,-4.65138256E-03
-780.00E-09,-4.63564324E-03
-770.00E-09,-4.61997552E-03
-760.00E-09,-4.62567424E-03
-750.00E-09,-4.61997552E-03
-740.00E-09,-4.61997552E-03
-730.00E-09,-4.62933771E-03
-720.00E-09,-4.65138256E-03
-710.00E-09,-4.61997552E-03
-700.00E-09,-4.65138256E-03
-690.00E-09,-4.64941891E-03
-680.00E-09,-4.65138256E-03
-670.00E-09,-4.65138256E-03
-660.00E-09,-4.65138256E-03
-650.00E-09,-4.66950012E-03
-640.00E-09,-4.64311338E-03
-630.00E-09,-4.64813368E-03
-620.00E-09,-4.65138256E-03
-610.00E-09,-4.65138256E-03
-600.00E-09,-4.65138256E-03
-590.00E-09,-4.65138256E-03
-580.00E-09,-4.65138256E-03
-570.00E-09,-4.61997552E-03
-560.00E-09,-4.65138256E-03
-550.00E-09,-4.64587606E-03
-540.00E-09,-4.66190936E-03
-530.00E-09,-4.65138256E-03
-520.00E-09,-4.65138256E-03
-510.00E-09,-4.65138256E-03
-500.00E-09,-4.65138256E-03
-490.00E-09,-4.65138256E-03
-480.00E-09,-4.67354802E-03
-470.00E-09,-4.65138256E-03
-460.00E-09,-4.66350741E-03
-450.00E-09,-4.62708008E-03
-440.00E-09,-4.65138256E-03
-430.00E-09,-4.65138256E-03
